磁芯损耗，w/m3,频率，Hz,温度，oC,励磁波形,均值,中位数,总和,标准差,最小值,最大值,极差,变异系数,Q1,Q3,偏度,峰度,主频
8888.402923,141270,25,1,-0.000000,-0.000000,-0.000000,0.022196,-0.031408,0.031370,0.062778,-1623504674.618249,-0.022161,0.022149,-0.001392,-1.498536,0.000976
20972.823180,141260,25,1,-0.000000,-0.000000,-0.000000,0.031088,-0.043933,0.043846,0.087779,-816265840.679028,-0.031055,0.031084,-0.002020,-1.500947,0.000976
37837.055150,141260,25,1,0.000000,0.000011,0.000000,0.039299,-0.055582,0.055441,0.111022,6706997912.502420,-0.039247,0.039265,-0.002711,-1.500283,0.000976
49742.165410,141260,25,1,0.000000,0.000026,0.000000,0.044201,-0.062551,0.062379,0.124930,3771847964.790964,-0.044079,0.044081,-0.002810,-1.499341,0.000976
67223.839930,141260,25,1,-0.000000,0.000057,-0.000000,0.049785,-0.070524,0.070299,0.140824,-50979117163.421127,-0.049636,0.049639,-0.003300,-1.497869,0.000976
89782.665390,141270,25,1,0.000000,0.000005,0.000000,0.055958,-0.079300,0.079012,0.158311,11460269221.040911,-0.055827,0.055858,-0.003810,-1.497942,0.000976
266704.696600,141260,25,1,-0.000000,0.000115,-0.000000,0.087431,-0.123867,0.123182,0.247049,-1352221404783875.000000,-0.087297,0.087240,-0.005955,-1.500050,0.000976
357572.773100,141260,25,1,0.000000,0.000097,0.000000,0.098891,-0.140249,0.139397,0.279646,2066628844.487444,-0.098798,0.098831,-0.006519,-1.498664,0.000976
619011.833800,141260,25,1,-0.000000,0.000233,-0.000000,0.124065,-0.175731,0.174385,0.350117,-5081733613.088508,-0.123936,0.123762,-0.008092,-1.502058,0.000976
1026071.684000,141260,25,1,0.000000,0.000907,0.000000,0.154649,-0.219325,0.217229,0.436554,10557336007.009134,-0.154706,0.154565,-0.010115,-1.502165,0.000976
1187.754171,158500,25,1,-0.000000,-0.000000,-0.000000,0.009868,-0.013951,0.013946,0.027897,-459307103.943677,-0.009856,0.009838,-0.000467,-1.499481,0.000976
1192.605834,158500,25,1,-0.000000,-0.000000,-0.000000,0.009879,-0.013968,0.013962,0.027930,-177479126.696101,-0.009860,0.009849,-0.000500,-1.499448,0.000976
1641.045747,158500,25,1,0.000000,0.000000,0.000000,0.011004,-0.015527,0.015522,0.031049,626002668.034595,-0.010978,0.011005,-0.000370,-1.502127,0.000976
3044.949531,158500,25,1,-0.000000,-0.000000,-0.000000,0.013932,-0.019677,0.019663,0.039340,-1783277408.572670,-0.013918,0.013916,-0.000695,-1.501425,0.000976
4080.613099,158500,25,1,0.000000,0.000000,0.000000,0.015585,-0.022018,0.022001,0.044019,295544313.711985,-0.015583,0.015551,-0.000723,-1.500867,0.000976
5648.015608,158510,25,1,0.000000,0.000000,0.000000,0.017551,-0.024821,0.024795,0.049617,304607411.177446,-0.017546,0.017498,-0.001029,-1.498853,0.000976
13587.381000,158500,25,1,-0.000000,0.000012,-0.000000,0.024702,-0.034884,0.034833,0.069717,-6323792290.780916,-0.024647,0.024685,-0.001634,-1.501134,0.000976
18242.289490,158500,25,1,0.000000,0.000013,0.000000,0.027712,-0.039138,0.039070,0.078208,4053904615.639647,-0.027649,0.027682,-0.001873,-1.501677,0.000976
24635.109590,158510,25,1,-0.000000,-0.000000,-0.000000,0.031115,-0.043980,0.043889,0.087869,-7965529637.730069,-0.031117,0.031071,-0.002074,-1.500774,0.000976
33238.530900,158510,25,1,0.000000,0.000000,0.000000,0.035059,-0.049568,0.049447,0.099015,35900731909.997063,-0.035035,0.035013,-0.002496,-1.500870,0.000976
44430.179650,158500,25,1,0.000000,0.000043,0.000000,0.039359,-0.055674,0.055539,0.111213,732789900.031725,-0.039285,0.039257,-0.002605,-1.499881,0.000976
59069.015230,158500,25,1,0.000000,0.000000,0.000000,0.044329,-0.062775,0.062595,0.125369,1375532738.786596,-0.044285,0.044308,-0.003086,-1.498130,0.000976
79066.427670,158500,25,1,-0.000000,-0.000000,-0.000000,0.049811,-0.070570,0.070341,0.140910,-2040277945.511855,-0.049721,0.049757,-0.003522,-1.498192,0.000976
107275.105700,158500,25,1,-0.000000,-0.000000,-0.000000,0.055839,-0.078966,0.078681,0.157647,-2722830098.241713,-0.055836,0.055726,-0.003739,-1.501195,0.000976
139304.131600,158500,25,1,-0.000000,0.000043,-0.000000,0.062185,-0.087995,0.087650,0.175644,-2894425482.052128,-0.062077,0.062142,-0.004209,-1.500377,0.000976
183014.864800,158500,25,1,-0.000000,0.000090,-0.000000,0.069648,-0.098590,0.098135,0.196725,-2097629831.094553,-0.069617,0.069592,-0.004812,-1.500703,0.000976
237859.957500,158510,25,1,0.000000,0.000225,0.000000,0.077632,-0.109933,0.109394,0.219327,7949485423.294882,-0.077514,0.077655,-0.005272,-1.500249,0.000976
320931.363700,158500,25,1,0.000000,0.000263,0.000000,0.087959,-0.124716,0.124022,0.248738,18014001778.248489,-0.087750,0.087764,-0.005861,-1.498452,0.000976
556312.925600,158500,25,1,-0.000000,0.000382,-0.000000,0.110310,-0.156241,0.155128,0.311369,-22591605957.659241,-0.110300,0.110095,-0.007388,-1.501737,0.000976
1455.296582,177820,25,1,0.000000,0.000000,0.000000,0.009794,-0.013819,0.013817,0.027636,1075490840541399.375000,-0.009788,0.009775,-0.000281,-1.502267,0.000976
1947.216719,177820,25,1,0.000000,0.000000,0.000000,0.010978,-0.015497,0.015487,0.030984,281034114.071864,-0.010965,0.010964,-0.000535,-1.501816,0.000976
2619.028052,177820,25,1,-0.000000,-0.000000,-0.000000,0.012365,-0.017458,0.017448,0.034906,-234478833.103252,-0.012341,0.012368,-0.000655,-1.501879,0.000976
3573.989819,177830,25,1,0.000000,0.000000,0.000000,0.013916,-0.019657,0.019641,0.039298,192562761.776273,-0.013910,0.013887,-0.000684,-1.501134,0.000976
4896.646627,177820,25,1,-0.000000,-0.000000,-0.000000,0.015659,-0.022146,0.022119,0.044264,-8017545841.738895,-0.015657,0.015625,-0.001111,-1.499167,0.000976
8757.571039,177820,25,1,-0.000000,-0.000000,-0.000000,0.019650,-0.027734,0.027699,0.055434,-3353584235.502261,-0.019662,0.019631,-0.001242,-1.501223,0.000976
15704.902590,177820,25,1,0.000000,0.000010,0.000000,0.024574,-0.034703,0.034647,0.069351,2287631152.826219,-0.024522,0.024559,-0.001870,-1.501854,0.000976
21387.241180,177820,25,1,-0.000000,0.000025,-0.000000,0.027668,-0.039104,0.039029,0.078133,-1011865225.910520,-0.027605,0.027640,-0.002075,-1.500943,0.000976
29039.826330,177820,25,1,0.000000,0.000000,0.000000,0.031228,-0.044142,0.044045,0.088187,1332405347.963623,-0.031189,0.031228,-0.002281,-1.501136,0.000976
38777.392200,177820,25,1,0.000000,0.000045,0.000000,0.034981,-0.049478,0.049357,0.098835,17910124422.106068,-0.034917,0.034906,-0.002502,-1.500092,0.000976
51692.856590,177820,25,1,0.000000,0.000018,0.000000,0.039377,-0.055746,0.055605,0.111351,40322473374.608200,-0.039273,0.039270,-0.002737,-1.498449,0.000976
69575.884160,177820,25,1,0.000000,0.000000,0.000000,0.044292,-0.062724,0.062545,0.125269,1417352271.132286,-0.044225,0.044244,-0.003077,-1.498656,0.000976
94829.760400,177820,25,1,-0.000000,0.000048,-0.000000,0.049635,-0.070181,0.069933,0.140114,-891689122.799114,-0.049587,0.049516,-0.003669,-1.501293,0.000976
123936.178800,177820,25,1,0.000000,0.000127,0.000000,0.055288,-0.078213,0.077930,0.156143,5146823238.731520,-0.055190,0.055251,-0.003797,-1.500666,0.000976
216240.599600,177820,25,1,0.000000,0.000010,0.000000,0.069511,-0.098421,0.097973,0.196394,23726287904.631958,-0.069386,0.069436,-0.004773,-1.500267,0.000976
290107.592800,177820,25,1,0.000000,0.000270,0.000000,0.078395,-0.111127,0.110556,0.221683,13379422009.892305,-0.078272,0.078341,-0.005438,-1.498541,0.000976
381807.546400,177820,25,1,-0.000000,0.000289,-0.000000,0.087987,-0.124787,0.124066,0.248854,-5631156589.989387,-0.087796,0.087796,-0.006075,-1.498656,0.000976
508254.866800,177820,25,1,0.000000,0.000076,0.000000,0.098658,-0.139694,0.138760,0.278455,3367533307.598355,-0.098463,0.098681,-0.006830,-1.501638,0.000976
1359.728946,199500,25,1,-0.000000,-0.000000,-0.000000,0.009067,-0.012816,0.012815,0.025630,-103167384.692903,-0.009065,0.009053,-0.000289,-1.500368,0.000976
1295.823376,199500,25,1,-0.000000,-0.000000,-0.000000,0.008727,-0.012311,0.012309,0.024619,-171855413.383522,-0.008717,0.008724,-0.000187,-1.502664,0.000976
1713.519808,199500,25,1,0.000000,0.000000,0.000000,0.009790,-0.013820,0.013812,0.027631,286420710.995995,-0.009778,0.009794,-0.000756,-1.502030,0.000976
3131.491897,199510,25,1,-0.000000,-0.000000,-0.000000,0.012394,-0.017506,0.017494,0.035000,-551808092.971734,-0.012375,0.012392,-0.000768,-1.501302,0.000976
4293.763100,199500,25,1,-0.000000,-0.000000,-0.000000,0.013954,-0.019725,0.019709,0.039433,-893026996.034675,-0.013920,0.013946,-0.000969,-1.499624,0.000976
5780.063046,199500,25,1,0.000000,0.000000,0.000000,0.015637,-0.022107,0.022094,0.044201,1231741426.903368,-0.015591,0.015633,-0.000655,-1.499713,0.000976
7703.877937,199500,25,1,0.000000,0.000000,0.000000,0.017473,-0.024646,0.024631,0.049277,941683843.685985,-0.017493,0.017455,-0.000704,-1.501801,0.000976
13727.561060,199500,25,1,0.000000,0.000023,0.000000,0.021920,-0.030944,0.030904,0.061848,2040578464.870841,-0.021880,0.021900,-0.001386,-1.502179,0.000976
18846.997380,199500,25,1,0.000000,0.000000,0.000000,0.024698,-0.034883,0.034833,0.069715,1686018992.233630,-0.024651,0.024697,-0.001591,-1.501618,0.000976
34431.328070,199500,25,1,0.000000,0.000000,0.000000,0.031212,-0.044123,0.044037,0.088160,779547381.933133,-0.031168,0.031221,-0.002050,-1.500728,0.000976
46554.405860,199500,25,1,0.000000,0.000000,0.000000,0.035075,-0.049637,0.049524,0.099161,3265141602.415472,-0.035041,0.035026,-0.002377,-1.498927,0.000976
61598.997880,199500,25,1,0.000000,0.000000,0.000000,0.039463,-0.055862,0.055728,0.111591,824705639.246412,-0.039420,0.039433,-0.002597,-1.499022,0.000976
84808.516890,199510,25,1,-0.000000,-0.000000,-0.000000,0.044215,-0.062485,0.062312,0.124797,-780627031.823676,-0.044184,0.044232,-0.003017,-1.501627,0.000976
109976.853300,199500,25,1,0.000000,0.000000,0.000000,0.049062,-0.069365,0.069162,0.138527,3139986347.240628,-0.049000,0.049095,-0.003206,-1.501090,0.000976
147898.043400,199500,25,1,0.000000,0.000000,0.000000,0.055340,-0.078271,0.078012,0.156283,1717222584.975244,-0.055305,0.055306,-0.003658,-1.501203,0.000976
195279.966300,199500,25,1,0.000000,0.000000,0.000000,0.062017,-0.087775,0.087436,0.175211,21168723188.222778,-0.062052,0.061872,-0.004147,-1.500370,0.000976
263199.898400,199500,25,1,-0.000000,0.000064,-0.000000,0.070002,-0.099184,0.098735,0.197918,-2172172122.717748,-0.069956,0.069846,-0.004715,-1.498786,0.000976
584646.126000,199500,25,1,-0.000000,0.000033,-0.000000,0.097123,-0.137563,0.136679,0.274242,-49726179692.644577,-0.096875,0.097094,-0.006685,-1.500998,0.000976
778826.199100,199500,25,1,0.000000,0.000468,0.000000,0.109789,-0.155580,0.154512,0.310092,18737395034.331894,-0.109811,0.109576,-0.007389,-1.500768,0.000976
1741.014541,223850,25,1,0.000000,0.000003,0.000000,0.009128,-0.012885,0.012877,0.025762,89019749.420445,-0.009131,0.009131,-0.000716,-1.502132,0.000976
1568.169639,223850,25,1,0.000000,0.000000,0.000000,0.008743,-0.012340,0.012336,0.024676,235607659.302609,-0.008731,0.008740,-0.000394,-1.502062,0.000976
2071.805286,223850,25,1,0.000000,0.000000,0.000000,0.009806,-0.013843,0.013835,0.027677,557878645.726962,-0.009803,0.009801,-0.000474,-1.502416,0.000976
3794.890527,223850,25,1,-0.000000,-0.000000,-0.000000,0.012395,-0.017521,0.017508,0.035029,-282057026.789755,-0.012387,0.012370,-0.000980,-1.499784,0.000976
12211.326580,223850,25,1,-0.000000,-0.000000,-0.000000,0.019564,-0.027620,0.027589,0.055209,-1112988281.126694,-0.019526,0.019574,-0.001077,-1.502292,0.000976
16267.931110,223850,25,1,0.000000,0.000000,0.000000,0.021832,-0.030833,0.030793,0.061626,638742932.405831,-0.021829,0.021835,-0.001446,-1.501788,0.000976
22632.851340,223850,25,1,0.000000,0.000000,0.000000,0.024760,-0.034975,0.034927,0.069902,685254655.801488,-0.024725,0.024771,-0.001392,-1.501819,0.000976
41569.504940,223850,25,1,-0.000000,0.000033,-0.000000,0.031312,-0.044299,0.044219,0.088517,-822150510.963717,-0.031225,0.031239,-0.001999,-1.499282,0.000976
56012.095770,223850,25,1,-0.000000,0.000044,-0.000000,0.035167,-0.049768,0.049662,0.099430,-413916146.803910,-0.035058,0.035065,-0.002184,-1.499366,0.000976
98906.649900,223850,25,1,-0.000000,0.000082,-0.000000,0.043809,-0.061920,0.061754,0.123674,-1359400388.267707,-0.043759,0.043740,-0.002878,-1.501348,0.000976
237281.993800,223850,25,1,-0.000000,0.000020,-0.000000,0.062234,-0.088160,0.087801,0.175961,-1991474570.012626,-0.062182,0.062041,-0.004315,-1.498764,0.000976
314961.853800,223850,25,1,-0.000000,0.000026,-0.000000,0.069902,-0.099065,0.098622,0.197687,-35789444467.869118,-0.069763,0.069707,-0.004735,-1.498825,0.000976
544722.457000,223850,25,1,0.000000,0.000122,0.000000,0.087268,-0.123579,0.122881,0.246460,7446916510.034300,-0.087130,0.087286,-0.006008,-1.500812,0.000976
709348.373900,223850,25,1,-0.000000,0.000035,-0.000000,0.097703,-0.138437,0.137570,0.276007,-1852739667.602603,-0.097564,0.097652,-0.006631,-1.500473,0.000976
2262.910587,251170,25,1,0.000000,0.000000,0.000000,0.009254,-0.013065,0.013056,0.026120,249375137.754938,-0.009243,0.009249,-0.000419,-1.502262,0.000976
1948.042054,251170,25,1,-0.000000,-0.000000,-0.000000,0.008753,-0.012355,0.012350,0.024706,-256100295.998539,-0.008741,0.008752,-0.000451,-1.502305,0.000976
2592.256897,251170,25,1,-0.000000,-0.000000,-0.000000,0.009846,-0.013902,0.013895,0.027798,-480105534.381745,-0.009846,0.009829,-0.000524,-1.501749,0.000976
4704.915331,251170,25,1,-0.000000,-0.000000,-0.000000,0.012450,-0.017599,0.017586,0.035185,-265595544.348899,-0.012412,0.012445,-0.000778,-1.500114,0.000976
6166.926736,251170,25,1,0.000000,0.000000,0.000000,0.013897,-0.019603,0.019585,0.039188,1778775405.334825,-0.013914,0.013892,-0.000939,-1.502115,0.000976
10941.644480,251170,25,1,0.000000,0.000000,0.000000,0.017360,-0.024501,0.024474,0.048975,1481415335.955698,-0.017334,0.017373,-0.001120,-1.502709,0.000976
14874.620980,251170,25,1,0.000000,0.000000,0.000000,0.019597,-0.027675,0.027638,0.055313,295101424.646386,-0.019612,0.019564,-0.001455,-1.501900,0.000976
27126.646930,251170,25,1,-0.000000,-0.000000,-0.000000,0.024706,-0.034916,0.034855,0.069771,-1204715614.887905,-0.024706,0.024658,-0.001861,-1.501185,0.000976
37101.173570,251170,25,1,-0.000000,-0.000000,-0.000000,0.027843,-0.039381,0.039315,0.078696,-3167896248.018708,-0.027837,0.027801,-0.001906,-1.499486,0.000976
50336.605980,251170,25,1,0.000000,0.000000,0.000000,0.031358,-0.044373,0.044279,0.088652,605853592.251975,-0.031341,0.031331,-0.002203,-1.499510,0.000976
69303.994220,251170,25,1,0.000000,0.000031,0.000000,0.035101,-0.049590,0.049477,0.099067,1437728158.540181,-0.035031,0.035036,-0.002396,-1.502036,0.000976
90837.149780,251170,25,1,-0.000000,-0.000000,-0.000000,0.039062,-0.055209,0.055073,0.110282,-9999932098.399916,-0.039018,0.039075,-0.002470,-1.501407,0.000976
120548.503400,251170,25,1,0.000000,0.000000,0.000000,0.044000,-0.062204,0.062030,0.124234,2503128990.162911,-0.043936,0.044016,-0.003053,-1.501555,0.000976
160968.104600,251170,25,1,0.000000,0.000000,0.000000,0.049361,-0.069835,0.069598,0.139432,1684838721.477529,-0.049295,0.049364,-0.003504,-1.500708,0.000976
216823.809000,251170,25,1,0.000000,0.000015,0.000000,0.055562,-0.078679,0.078401,0.157080,14223974767.610777,-0.055423,0.055549,-0.003816,-1.498987,0.000976
286943.873600,251170,25,1,0.000000,0.000041,0.000000,0.062255,-0.088210,0.087842,0.176053,1992169960.571655,-0.062151,0.062082,-0.004379,-1.499011,0.000976
385325.027300,251170,25,1,-0.000000,0.000136,-0.000000,0.069770,-0.098712,0.098238,0.196949,-23815423550.038498,-0.069739,0.069710,-0.004849,-1.501490,0.000976
2889.531440,281860,25,1,-0.000000,-0.000000,-0.000000,0.009330,-0.013182,0.013174,0.026356,-173705784.393806,-0.009310,0.009326,-0.000626,-1.500435,0.000976
2480.678594,281850,25,1,0.000000,0.000000,0.000000,0.008800,-0.012429,0.012419,0.024849,643639695.491157,-0.008794,0.008809,-0.000778,-1.501521,0.000976
3297.714089,281850,25,1,0.000000,0.000000,0.000000,0.009877,-0.013958,0.013950,0.027908,316054809.373174,-0.009852,0.009871,-0.000716,-1.500022,0.000976
4341.331734,281850,25,1,0.000000,0.000000,0.000000,0.011066,-0.015644,0.015631,0.031276,472167482.990283,-0.011062,0.011040,-0.000873,-1.500221,0.000976
5670.629505,281850,25,1,-0.000000,-0.000000,-0.000000,0.012348,-0.017415,0.017403,0.034818,-135965049.308509,-0.012335,0.012364,-0.000715,-1.502368,0.000976
13623.674570,281860,25,1,0.000000,0.000001,0.000000,0.017449,-0.024639,0.024614,0.049253,357360665.083627,-0.017441,0.017429,-0.000992,-1.501997,0.000976
18325.839640,281860,25,1,-0.000000,-0.000000,-0.000000,0.019640,-0.027737,0.027702,0.055439,-609422723.919347,-0.019605,0.019645,-0.001347,-1.502081,0.000976
24592.228030,281850,25,1,0.000000,0.000000,0.000000,0.022037,-0.031137,0.031092,0.062229,11282715994.500368,-0.022033,0.022030,-0.001538,-1.501318,0.000976
33679.403940,281850,25,1,0.000000,0.000019,0.000000,0.024842,-0.035131,0.035073,0.070203,479957396.956056,-0.024783,0.024796,-0.001728,-1.499756,0.000976
45459.875460,281860,25,1,0.000000,0.000000,0.000000,0.027888,-0.039456,0.039378,0.078834,751508178.711868,-0.027866,0.027886,-0.002033,-1.499755,0.000976
62572.449220,281850,25,1,-0.000000,0.000035,-0.000000,0.031241,-0.044125,0.044022,0.088148,-999709885.534213,-0.031203,0.031174,-0.002344,-1.502264,0.000976
82051.914650,281850,25,1,0.000000,0.000000,0.000000,0.034755,-0.049107,0.048995,0.098102,2093479510.534960,-0.034774,0.034758,-0.002381,-1.501714,0.000976
110783.929400,281850,25,1,-0.000000,-0.000000,-0.000000,0.039139,-0.055326,0.055180,0.110506,-6679771051.924113,-0.039169,0.039088,-0.002795,-1.501571,0.000976
145390.186500,281850,25,1,-0.000000,-0.000000,-0.000000,0.043875,-0.062050,0.061878,0.123928,-2042166324.329783,-0.043903,0.043811,-0.002987,-1.500910,0.000976
196252.458400,281850,25,1,0.000000,0.000060,0.000000,0.049364,-0.069894,0.069662,0.139556,8424829219.452307,-0.049280,0.049320,-0.003427,-1.499053,0.000976
1095.616077,50020,50,1,-0.000000,-0.000000,-0.000000,0.019832,-0.027976,0.027998,0.055974,-520717593.384521,-0.019826,0.019802,-0.000418,-1.501202,0.000976
1909.335870,50020,50,1,-0.000000,-0.000000,-0.000000,0.024779,-0.034988,0.035006,0.069994,-1057242376.600380,-0.024731,0.024762,-0.000793,-1.499769,0.000976
2623.160983,50020,50,1,-0.000000,-0.000000,-0.000000,0.028054,-0.039643,0.039650,0.079293,-2393947022.633892,-0.027990,0.028027,-0.001302,-1.498380,0.000976
3549.272659,50020,50,1,0.000000,0.000000,0.000000,0.031528,-0.044582,0.044579,0.089160,827819079.784795,-0.031428,0.031427,-0.001469,-1.497962,0.000976
4845.135951,50030,50,1,0.000000,0.000000,0.000000,0.035222,-0.049735,0.049706,0.099441,3005643992.922456,-0.035179,0.035212,-0.001626,-1.500467,0.000976
6351.403688,50020,50,1,0.000000,0.000000,0.000000,0.039288,-0.055471,0.055452,0.110923,3352599888.052011,-0.039274,0.039270,-0.001634,-1.500252,0.000976
11029.673080,50020,50,1,-0.000000,-0.000000,-0.000000,0.049535,-0.070031,0.069939,0.139971,-1102692446.662673,-0.049452,0.049400,-0.002775,-1.499245,0.000976
15113.448270,50020,50,1,0.000000,0.000060,0.000000,0.056221,-0.079570,0.079443,0.159013,2503075916.834124,-0.056127,0.056000,-0.003155,-1.497349,0.000976
19940.167630,50020,50,1,0.000000,0.000000,0.000000,0.062819,-0.088951,0.088726,0.177676,3216333461.184588,-0.062576,0.062689,-0.003840,-1.497769,0.000976
26026.237890,50030,50,1,0.000000,0.000041,0.000000,0.070009,-0.098956,0.098551,0.197508,2655163921.281914,-0.069888,0.070018,-0.005206,-1.500437,0.000976
34262.293360,50020,50,1,0.000000,0.000068,0.000000,0.078357,-0.110768,0.110265,0.221033,2766820050.200873,-0.078314,0.078165,-0.005886,-1.501366,0.000976
45874.560820,50030,50,1,-0.000000,0.000257,-0.000000,0.088132,-0.124706,0.123979,0.248685,-8204336280.440050,-0.087920,0.087899,-0.007072,-1.501909,0.000976
105597.353600,50020,50,1,0.000000,0.000484,0.000000,0.123352,-0.174692,0.173197,0.347889,63153552010.675697,-0.123590,0.123471,-0.010379,-1.503633,0.000976
144536.887400,50020,50,1,-0.000000,0.000935,-0.000000,0.139321,-0.197460,0.195516,0.392976,-7925813551.112019,-0.139230,0.139497,-0.011696,-1.503485,0.000976
189925.201100,50020,50,1,-0.000000,0.001335,-0.000000,0.155290,-0.220097,0.217654,0.437751,-2650282561.195512,-0.155604,0.155320,-0.012830,-1.505343,0.000976
323386.902900,50030,50,1,-0.000000,0.001776,-0.000000,0.192355,-0.271960,0.268013,0.539973,-5471445485.310678,-0.193053,0.193153,-0.016085,-1.512867,0.000976
